OBJECTID,Join_Count,state,city,name,holc_id,holc_grade,neighborho,miss_retire,miss_operate,miss_type,miss_np,Year_Of_Operation,new_type_coal_oil,new_type_ff,nameplate,ff_nameplate,co_nameplate,Peaker_plant,Shape_Length,Shape_Area
4012,0,MI,Kalamazoo, ,A1,A,3376,0,0,0,0,0,0,0,0,0,0,0,1604.258751,136324.8527
4013,0,MI,Kalamazoo, ,A2,A,3369,0,0,0,0,0,0,0,0,0,0,0,3488.072603,491478.7411
4014,0,MI,Kalamazoo, ,A3,A,3381,0,0,0,0,0,0,0,0,0,0,0,3489.026721,628835.7787
4015,0,MI,Kalamazoo, ,B1,B,3364,0,0,0,0,0,0,0,0,0,0,0,5516.239035,1236016.774
4016,0,MI,Kalamazoo, ,B2,B,3362,0,0,0,0,0,0,0,0,0,0,0,3534.616475,395290.7949
4017,0,MI,Kalamazoo, ,B3,B,3395,0,0,0,0,0,0,0,0,0,0,0,1665.132854,146491.2085
4018,0,MI,Kalamazoo, ,B4,B,3398,0,0,0,0,0,0,0,0,0,0,0,3600.576579,306607.6469
4019,0,MI,Kalamazoo, ,B5,B,3399,0,0,0,0,0,0,0,0,0,0,0,2099.351929,158342.8201
4020,0,MI,Kalamazoo, ,B6,B,3370,0,0,0,0,0,0,0,0,0,0,0,1888.639424,215437.0637
4021,0,MI,Kalamazoo, ,B7,B,3383,0,0,0,0,0,0,0,0,0,0,0,4141.70299,785868.5015
4022,0,MI,Kalamazoo, ,B8,B,3385,0,0,0,0,0,0,0,0,0,0,0,3518.399846,513747.0663
4023,0,MI,Kalamazoo, ,B9,B,3387,0,0,0,0,0,0,0,0,0,0,0,2323.04384,248936.475
4024,0,MI,Kalamazoo, ,C1,C,3363,0,0,0,0,0,0,0,0,0,0,0,2890.927661,363067.6895
4025,0,MI,Kalamazoo, ,C10,C,3396,0,0,0,0,0,0,0,0,0,0,0,4379.066909,695728.6629
4026,0,MI,Kalamazoo, ,C11,C,3397,0,0,0,0,0,0,0,0,0,0,0,5423.728886,755340.3179
4027,0,MI,Kalamazoo, ,C12,C,3367,0,0,0,0,0,0,0,0,0,0,0,3126.37339,455250.0333
4028,0,MI,Kalamazoo, ,C13,C,3368,0,0,0,0,0,0,0,0,0,0,0,2076.781971,193132.7447
4029,0,MI,Kalamazoo, ,C14,C,3365,0,0,0,0,0,0,0,0,0,0,0,1726.368368,105465.8958
4030,0,MI,Kalamazoo, ,C15,C,3377,0,0,0,0,0,0,0,0,0,0,0,5704.674065,828149.9753
4031,0,MI,Kalamazoo, ,C16,C,3374,0,0,0,0,0,0,0,0,0,0,0,4258.954609,519952.9706
4032,0,MI,Kalamazoo, ,C17,C,3373,0,0,0,0,0,0,0,0,0,0,0,5461.226724,328540.8256
4033,0,MI,Kalamazoo, ,C18,C,3371,0,0,0,0,0,0,0,0,0,0,0,3996.580473,307879.4614
4034,0,MI,Kalamazoo, ,C19,C,3379,0,0,0,0,0,0,0,0,0,0,0,6000.176704,506135.8392
4035,0,MI,Kalamazoo, ,C2,C,3361,0,0,0,0,0,0,0,0,0,0,0,2468.89641,146135.0513
4036,0,MI,Kalamazoo, ,C20,C,3389,0,0,0,0,0,0,0,0,0,0,0,2669.747128,393417.9073
4037,0,MI,Kalamazoo, ,C21,C,3384,0,0,0,0,0,0,0,0,0,0,0,9097.051487,1446506.158
4038,0,MI,Kalamazoo, ,C22,C,3382,0,0,0,0,0,0,0,0,0,0,0,6425.845349,1236975.191
4039,0,MI,Kalamazoo, ,C23,C,3380,0,0,0,0,0,0,0,0,0,0,0,11877.81191,1323930.662
4040,0,MI,Kalamazoo, ,C24,C,3386,0,0,0,0,0,0,0,0,0,0,0,6477.295228,726799.5769
4041,0,MI,Kalamazoo, ,C3,C,3360,0,0,0,0,0,0,0,0,0,0,0,5059.824237,476087.9944
4042,0,MI,Kalamazoo, ,C4,C,3358,0,0,0,0,0,0,0,0,0,0,0,1436.588414,103185.9729
4043,0,MI,Kalamazoo, ,C5,C,3359,0,0,0,0,0,0,0,0,0,0,0,3767.747611,483933.8397
4044,0,MI,Kalamazoo, ,C6,C,3357,0,0,0,0,0,0,0,0,0,0,0,3407.118724,449030.945
4045,0,MI,Kalamazoo, ,C7,C,3356,0,0,0,0,0,0,0,0,0,0,0,3894.572037,574656.9389
4046,0,MI,Kalamazoo, ,C8,C,3400,0,0,0,0,0,0,0,0,0,0,0,3724.877968,363609.516
4047,0,MI,Kalamazoo, ,C9,C,3394,0,0,0,0,0,0,0,0,0,0,0,2499.06531,191692.6899
4048,1,MI,Kalamazoo, ,D1,D,3355,0,0,0,0,0,0,1,10,10,0,0,6317.904654,515519.0775
4049,0,MI,Kalamazoo, ,D2,D,3378,0,0,0,0,0,0,0,0,0,0,0,1358.45368,92684.32793
4050,0,MI,Kalamazoo, ,D3,D,3388,0,0,0,0,0,0,0,0,0,0,0,1009.909786,57304.96386
4051,0,MI,Kalamazoo, ,D4,D,3390,0,0,0,0,0,0,0,0,0,0,0,1633.720352,127054.1579
4052,0,MI,Kalamazoo, ,D5,D,3391,0,0,0,0,0,0,0,0,0,0,0,2040.902796,196944.5349
4053,0,MI,Kalamazoo, ,D6,D,3392,0,0,0,0,0,0,0,0,0,0,0,2519.63647,245053.9882
4054,0,MI,Kalamazoo, ,D7,D,3393,0,0,0,0,0,0,0,0,0,0,0,1603.432534,161776.0655
4055,0,MI,Kalamazoo, , ,D,3366,0,0,0,0,0,0,0,0,0,0,0,851.449003,23009.85204
4056,0,MI,Kalamazoo, , ,D,3372,0,0,0,0,0,0,0,0,0,0,0,986.331019,40132.88271
4057,0,MI,Kalamazoo, , ,D,3375,0,0,0,0,0,0,0,0,0,0,0,381.95082,8818.893722
4058,2,MI,Lansing, ,A,A,8131,0,0,0,0,0,1,2,320,320,295,0,15178.37938,3068471.716
4059,2,MI,Lansing, ,B,B,8128,0,0,0,0,0,1,2,320,320,295,0,59326.68284,10528656.56
4060,2,MI,Lansing, ,C,C,8129,0,0,0,0,0,1,2,320,320,295,0,130734.7693,53838247.51
4061,2,MI,Lansing, ,D,D,8130,0,0,0,0,0,1,2,320,320,295,0,31705.82713,4051655.747
4062,0,MI,Muskegon, ,A1,A,4422,0,0,0,0,0,0,0,0,0,0,0,5869.323605,840312.6054
4063,0,MI,Muskegon, ,B1,B,4409,0,0,0,0,0,0,0,0,0,0,0,4903.70382,738524.7846
4064,0,MI,Muskegon, ,B2,B,4412,0,0,0,0,0,0,0,0,0,0,0,8298.432458,1269622.976
4065,0,MI,Muskegon, ,B3,B,4416,0,0,0,0,0,0,0,0,0,0,0,2699.246402,433350.0786
4066,0,MI,Muskegon, ,B4,B,4407,0,0,0,0,0,0,0,0,0,0,0,2292.668493,339005.036
4067,0,MI,Muskegon, ,B5,B,4417,0,0,0,0,0,0,0,0,0,0,0,3533.82593,498145.2526
4068,0,MI,Muskegon, ,C1,C,4423,0,0,0,0,0,0,0,0,0,0,0,6636.670885,628764.5873
4069,0,MI,Muskegon, ,C2,C,4421,0,0,0,0,0,0,0,0,0,0,0,5058.98206,647885.8535
4070,0,MI,Muskegon, ,C3,C,4420,0,0,0,0,0,0,0,0,0,0,0,4159.696853,650912.3615
4071,0,MI,Muskegon, ,C4,C,4419,0,0,0,0,0,0,0,0,0,0,0,4008.61233,618693.4714
4072,0,MI,Muskegon, ,C5,C,4413,0,0,0,0,0,0,0,0,0,0,0,7147.263575,1215978.796
4073,0,MI,Muskegon, ,C6,C,4411,0,0,0,0,0,0,0,0,0,0,0,6708.303751,738831.9432
4074,0,MI,Muskegon, ,C7,C,4405,0,0,0,0,0,0,0,0,0,0,0,4450.268501,561326.9874
4075,0,MI,Muskegon, ,C8,C,4414,0,0,0,0,0,0,0,0,0,0,0,8247.301433,918315.997
4076,0,MI,Muskegon, ,D1,D,4410,0,0,0,0,0,0,0,0,0,0,0,13524.94398,1726097.903
4077,0,MI,Muskegon, ,D2,D,4425,0,0,0,0,0,0,0,0,0,0,0,6852.128178,1560995.21
4078,0,MI,Muskegon, ,D3,D,4418,0,0,0,0,0,0,0,0,0,0,0,10746.25836,2282397.081
4079,0,MI,Muskegon, ,D4,D,4404,0,0,0,0,0,0,0,0,0,0,0,5549.225366,387005.7868
4080,0,MI,Muskegon, ,D5,D,4406,0,0,0,0,0,0,0,0,0,0,0,6610.142664,1006542.793
4081,0,MI,Muskegon, ,D6,D,4408,0,0,0,0,0,0,0,0,0,0,0,10131.19842,1868457.741
4082,0,MI,Muskegon, ,D7,D,4415,0,0,0,0,0,0,0,0,0,0,0,23918.27393,4758793.531
4083,0,MI,Pontiac, ,A1,A,4844,0,0,0,0,0,0,0,0,0,0,0,2422.06075,335029.9914
4084,0,MI,Pontiac, ,A2,A,4842,0,0,0,0,0,0,0,0,0,0,0,4018.534022,787797.4957
4085,0,MI,Pontiac, ,A3,A,4841,0,0,0,0,0,0,0,0,0,0,0,3066.832909,609515.6757
4086,0,MI,Pontiac, ,B1,B,4851,0,0,0,0,0,0,0,0,0,0,0,4926.316065,673938.113
4087,0,MI,Pontiac, ,B2,B,4853,0,0,0,0,0,0,0,0,0,0,0,5539.443114,633558.3726
4088,0,MI,Pontiac, ,B3,B,4838,0,0,0,0,0,0,0,0,0,0,0,5086.996047,1180053.215
4089,0,MI,Pontiac, ,B4,B,4830,0,0,0,0,0,0,0,0,0,0,0,4168.770404,716548.3355
4090,0,MI,Pontiac, ,B5,B,4846,0,0,0,0,0,0,0,0,0,0,0,4930.877829,587844.6144
4091,0,MI,Pontiac, ,B6,B,4848,0,0,0,0,0,0,0,0,0,0,0,2300.943594,270367.0947
4092,0,MI,Pontiac, ,B7,B,4857,0,0,0,0,0,0,0,0,0,0,0,3659.357874,521814.1687
4093,0,MI,Pontiac, ,B8,B,4825,0,0,0,0,0,0,0,0,0,0,0,5919.415545,1927155.517
4094,0,MI,Pontiac, ,C1,C,4852,0,0,0,0,0,0,0,0,0,0,0,20158.75869,4320508.437
4095,0,MI,Pontiac, ,C10,C,4839,0,0,0,0,0,0,0,0,0,0,0,1392.647985,121055.1196
4096,0,MI,Pontiac, ,C11,C,4833,0,0,0,0,0,0,0,0,0,0,0,3007.953407,352161.6291
4097,0,MI,Pontiac, ,C12,C,4829,0,0,0,0,0,0,0,0,0,0,0,1522.722317,150808.8248
4098,0,MI,Pontiac, ,C13,C,4843,0,0,0,0,0,0,0,0,0,0,0,2999.076305,201920.7495
4099,0,MI,Pontiac, ,C14,C,4828,0,0,0,0,0,0,0,0,0,0,0,5344.110972,1247401.989
4100,0,MI,Pontiac, ,C2,C,4850,0,0,0,0,0,0,0,0,0,0,0,3429.825367,481078.3181
4101,0,MI,Pontiac, ,C3,C,4849,0,0,0,0,0,0,0,0,0,0,0,2057.157557,209976.6529
4102,0,MI,Pontiac, ,C4,C,4856,0,0,0,0,0,0,0,0,0,0,0,6431.782376,1628504.409
4103,0,MI,Pontiac, ,C5,C,4854,0,0,0,0,0,0,0,0,0,0,0,3564.576168,715236.9228
4104,0,MI,Pontiac, ,C6,C,4836,0,0,0,0,0,0,0,0,0,0,0,5141.310502,873462.865
4105,0,MI,Pontiac, ,C7,C,4835,0,0,0,0,0,0,0,0,0,0,0,1879.902332,183600.7209
4106,0,MI,Pontiac, ,C8,C,4834,0,0,0,0,0,0,0,0,0,0,0,2536.206127,252941.1488
4107,0,MI,Pontiac, ,C9,C,4837,0,0,0,0,0,0,0,0,0,0,0,4167.45303,716216.6915
4108,0,MI,Pontiac, ,D1,D,4858,0,0,0,0,0,0,0,0,0,0,0,2490.321861,352742.6312
4109,0,MI,Pontiac, ,D2,D,4855,0,0,0,0,0,0,0,0,0,0,0,6454.548315,1366863.903
4110,0,MI,Pontiac, ,D3,D,4831,0,0,0,0,0,0,0,0,0,0,0,3428.749997,578585.3874
4111,0,MI,Pontiac, ,D4,D,4845,0,0,0,0,0,0,0,0,0,0,0,4019.163869,1016691.601
4112,0,MI,Pontiac, ,D5,D,4840,0,0,0,0,0,0,0,0,0,0,0,5551.287936,815268.7072
4113,0,MI,Pontiac, ,D6,D,4832,0,0,0,0,0,0,0,0,0,0,0,2339.022574,302260.2128
4114,0,MI,Pontiac, ,D7,D,4847,0,0,0,0,0,0,0,0,0,0,0,3265.083367,636529.9634
4115,0,MI,Pontiac, ,D8,D,4826,0,0,0,0,0,0,0,0,0,0,0,8269.564363,2134010.072
4116,0,MI,Pontiac, ,D9,D,4827,0,0,0,0,0,0,0,0,0,0,0,7229.263544,1831716.061
4117,0,MI,Saginaw, ,A1,A,6471,0,0,0,0,0,0,0,0,0,0,0,2287.005025,271025.7365
4118,0,MI,Saginaw, ,A2,A,6475,0,0,0,0,0,0,0,0,0,0,0,1477.012143,93906.2763
4119,0,MI,Saginaw, ,A3,A,6480,0,0,0,0,0,0,0,0,0,0,0,2764.650915,420448.0915
4120,0,MI,Saginaw, ,A4,A,6479,0,0,0,0,0,0,0,0,0,0,0,1431.070416,124385.9045
4121,0,MI,Saginaw, ,A5,A,6478,0,0,0,0,0,0,0,0,0,0,0,1105.775158,66541.20087
4122,0,MI,Saginaw, ,B1,B,6474,0,0,0,0,0,0,0,0,0,0,0,11299.53867,4192018.872
4123,0,MI,Saginaw, ,B2,B,6477,0,0,0,0,0,0,0,0,0,0,0,1567.863341,68045.10525
4124,0,MI,Saginaw, ,B3,B,6481,0,0,0,0,0,0,0,0,0,0,0,2288.28051,168746.7746
4125,0,MI,Saginaw, ,B4,B,6490,0,0,0,0,0,0,0,0,0,0,0,1990.701263,171393.2166
4126,0,MI,Saginaw, ,C1,C,6469,0,0,0,0,0,0,0,0,0,0,0,6745.048587,1507345.076
4127,0,MI,Saginaw, ,C10,C,6488,0,0,0,0,0,0,0,0,0,0,0,5506.279726,1517973.824
4128,0,MI,Saginaw, ,C11,C,6492,0,0,0,0,0,0,0,0,0,0,0,6105.757487,1837603.162
4129,0,MI,Saginaw, ,C12,C,6495,0,0,0,0,0,0,0,0,0,0,0,5907.201793,1965481.986
4130,0,MI,Saginaw, ,C13,C,6493,0,0,0,0,0,0,0,0,0,0,0,2534.049708,273154.3579
4131,0,MI,Saginaw, ,C14,C,6494,0,0,0,0,0,0,0,0,0,0,0,4968.261395,1333925.711
4132,0,MI,Saginaw, ,C15,C,6496,0,0,0,0,0,0,0,0,0,0,0,11783.52344,5517202.465
4133,0,MI,Saginaw, ,C16,C,6467,0,0,0,0,0,0,0,0,0,0,0,3982.624363,928022.2081
4134,0,MI,Saginaw, ,C2,C,6472,0,0,0,0,0,0,0,0,0,0,0,6240.845134,1415051.103
4135,0,MI,Saginaw, ,C3,C,6470,0,0,0,0,0,0,0,0,0,0,0,4686.587177,1064557.542
4136,0,MI,Saginaw, ,C4,C,6473,0,0,0,0,0,0,0,0,0,0,0,6050.185236,1754566.333
4137,0,MI,Saginaw, ,C5,C,6476,0,0,0,0,0,0,0,0,0,0,0,9722.051097,2688803.11
4138,0,MI,Saginaw, ,C6,C,6482,0,0,0,0,0,0,0,0,0,0,0,10383.95982,2328344.889
4139,0,MI,Saginaw, ,C7,C,6486,0,0,0,0,0,0,0,0,0,0,0,5721.794782,1278423.993
4140,0,MI,Saginaw, ,C8,C,6487,0,0,0,0,0,0,0,0,0,0,0,12550.13647,5006419.584
4141,0,MI,Saginaw, ,C9,C,6489,0,0,0,0,0,0,0,0,0,0,0,4872.40703,1387972.445
4142,0,MI,Saginaw, ,D1,D,6483,0,0,0,0,0,0,0,0,0,0,0,5378.819276,561259.3706
4143,0,MI,Saginaw, ,D2,D,6484,0,0,0,0,0,0,0,0,0,0,0,3763.851428,679748.9196
4144,0,MI,Saginaw, ,D3,D,6485,0,0,0,0,0,0,0,0,0,0,0,6224.738645,1236481.141
4145,0,MI,Saginaw, ,D4,D,6491,0,0,0,0,0,0,0,0,0,0,0,3538.20151,465976.1885
4146,0,MI,Saginaw, ,D5,D,6497,0,0,0,0,0,0,0,0,0,0,0,10509.49722,1766798.112
4147,0,MI,Saginaw, ,D6,D,6468,0,0,0,0,0,0,0,0,0,0,0,7586.0617,2128275.083
4148,0,MN,Duluth, ,A1,A,2848,0,0,0,0,0,0,0,0,0,0,0,2397.556651,362999.8899
4149,0,MN,Duluth, ,A2,A,2842,0,0,0,0,0,0,0,0,0,0,0,3282.529809,283001.651
4150,0,MN,Duluth, ,A3,A,2840,0,0,0,0,0,0,0,0,0,0,0,10525.6853,3099108.076
4151,0,MN,Duluth, ,A4,A,2860,0,0,0,0,0,0,0,0,0,0,0,4303.046211,829544.3586
4152,0,MN,Duluth, ,B1,B,2849,0,0,0,0,0,0,0,0,0,0,0,10095.99534,1954484.88
4153,0,MN,Duluth, ,B2,B,2836,0,0,0,0,0,0,0,0,0,0,0,7725.537404,2181588.604
4154,0,MN,Duluth, ,B3,B,2837,0,0,0,0,0,0,0,0,0,0,0,7186.26422,1687142.527
4155,0,MN,Duluth, ,B4,B,2844,0,0,0,0,0,0,0,0,0,0,0,5023.933872,826454.7673
4156,0,MN,Duluth, ,B5,B,2845,0,0,0,0,0,0,0,0,0,0,0,3934.752156,669254.5494
4157,0,MN,Duluth, ,B6,B,2856,0,0,0,0,0,0,0,0,0,0,0,4987.026592,983764.5977
4158,0,MN,Duluth, ,B7,B,2862,0,0,0,0,0,0,0,0,0,0,0,3683.136379,607978.3561
4159,0,MN,Duluth, ,C1,C,2851,0,0,0,0,0,0,0,0,0,0,0,3429.124677,390645.8466
4160,0,MN,Duluth, ,C10,C,2861,0,0,0,0,0,0,0,0,0,0,0,3458.796749,315334.615
4161,0,MN,Duluth, ,C11,C,2863,0,0,0,0,0,0,0,0,0,0,0,4567.98577,824266.1578
4162,0,MN,Duluth, ,C12,C,2864,0,0,0,0,0,0,0,0,0,0,0,2410.70804,291591.8959
4163,0,MN,Duluth, ,C13,C,2865,0,0,0,0,0,0,0,0,0,0,0,10538.38063,1746723.156
4164,0,MN,Duluth, ,C2,C,2850,0,0,0,0,0,0,0,0,0,0,0,8282.641447,1429479.319
4165,0,MN,Duluth, ,C3,C,2838,0,0,0,0,0,0,0,0,0,0,0,4620.973174,774913.126
4166,0,MN,Duluth, ,C4,C,2841,0,0,0,0,0,0,0,0,0,0,0,5844.866301,590169.3178
4167,0,MN,Duluth, ,C5,C,2839,0,0,0,0,0,0,0,0,0,0,0,7050.452185,1761998.987
4168,0,MN,Duluth, ,C6,C,2846,0,0,0,0,0,0,0,0,0,0,0,10984.57871,3072202.473
4169,0,MN,Duluth, ,C7,C,2847,0,0,0,0,0,0,0,0,0,0,0,5479.548169,1233315.762
4170,0,MN,Duluth, ,C8,C,2853,0,0,0,0,0,0,0,0,0,0,0,3115.776166,606377.8829
4171,0,MN,Duluth, ,C9,C,2857,0,0,0,0,0,0,0,0,0,0,0,5994.97974,1335263.89
4172,0,MN,Duluth, ,D1,D,2843,0,0,0,0,0,0,0,0,0,0,0,4184.487613,472218.6892
4173,0,MN,Duluth, ,D2,D,2854,0,0,0,0,0,0,0,0,0,0,0,13717.98885,1038601.058
4174,0,MN,Duluth, ,D3,D,2852,0,0,0,0,0,0,0,0,0,0,0,8001.438103,2111755.02
4175,0,MN,Duluth, ,D4,D,2855,0,0,0,0,0,0,0,0,0,0,0,2089.477771,198802.8024
4176,0,MN,Duluth, ,D5,D,2858,0,0,0,0,0,0,0,0,0,0,0,1413.726988,97615.77424
4177,0,MN,Duluth, ,D6,D,2859,0,0,0,0,0,0,0,0,0,0,0,13165.5851,2535747.626
4178,0,MN,Duluth, ,D7,D,2866,0,0,0,0,0,0,0,0,0,0,0,8855.841325,3611650.729
4179,0,MN,Duluth, ,D8,D,2867,0,0,0,0,0,0,0,0,0,0,0,8839.483652,2198945.325
4180,1,MN,Minneapolis, ,A1,A,9102,0,1,0,0,0,1,1,494.7,494.7,494.7,0,15699.97268,2939198.644
4181,0,MN,Minneapolis, ,A10,A,9143,0,0,0,0,0,0,0,0,0,0,0,2620.336537,161411.7821
4182,0,MN,Minneapolis, ,A11,A,9138,0,0,0,0,0,0,0,0,0,0,0,2956.265773,261855.0909
4183,0,MN,Minneapolis, ,A12,A,9121,0,0,0,0,0,0,0,0,0,0,0,2590.556368,199797.6026
4184,0,MN,Minneapolis, ,A13,A,9118,0,0,0,0,0,0,0,0,0,0,0,2184.112714,178264.1562
4185,0,MN,Minneapolis, ,A14,A,9128,0,0,0,0,0,0,0,0,0,0,0,2073.542855,227161.5856
4186,1,MN,Minneapolis, ,A2,A,9101,0,1,0,0,0,1,1,494.7,494.7,494.7,0,21483.01436,6726449.558
4187,0,MN,Minneapolis, ,A3,A,9149,0,0,0,0,0,0,0,0,0,0,0,9019.403702,1355955.923
4188,0,MN,Minneapolis, ,A4,A,9150,0,0,0,0,0,0,0,0,0,0,0,1297.494721,84948.14646
4189,0,MN,Minneapolis, ,A5,A,9166,0,0,0,0,0,0,0,0,0,0,0,8830.88104,484456.1729
4190,0,MN,Minneapolis, ,A6,A,9110,0,0,0,0,0,0,0,0,0,0,0,2123.345026,215157.6925
4191,0,MN,Minneapolis, ,A7,A,9160,0,0,0,0,0,0,0,0,0,0,0,5832.223489,222475.9558
4192,0,MN,Minneapolis, ,A8,A,9145,0,0,0,0,0,0,0,0,0,0,0,1366.626844,113207.95
4193,0,MN,Minneapolis, ,A9,A,9156,0,0,0,0,0,0,0,0,0,0,0,10897.45538,953114.0048
4194,1,MN,Minneapolis, ,B1,B,9125,0,0,0,0,0,1,1,238.8,238.8,238.8,0,1783.984395,121612.0264
4195,0,MN,Minneapolis, ,B10,B,9155,0,0,0,0,0,0,0,0,0,0,0,5589.46481,1154343.185
4196,0,MN,Minneapolis, ,B11,B,9146,0,0,0,0,0,0,0,0,0,0,0,2137.596088,166469.9314
4197,0,MN,Minneapolis, ,B12,B,9148,0,0,0,0,0,0,0,0,0,0,0,1490.620999,95696.40111
4198,0,MN,Minneapolis, ,B13,B,9152,0,0,0,0,0,0,0,0,0,0,0,20266.20037,5987387.558
4199,0,MN,Minneapolis, ,B14,B,9098,0,0,0,0,0,0,0,0,0,0,0,14886.87103,2780142.682
4200,1,MN,Minneapolis, ,B15,B,9100,0,1,0,0,0,1,1,494.7,494.7,494.7,0,7119.870938,1552266.296
4201,0,MN,Minneapolis, ,B16,B,9167,0,0,0,0,0,0,0,0,0,0,0,22474.6413,8636517.684
4202,0,MN,Minneapolis, ,B17,B,9103,0,0,0,0,0,0,0,0,0,0,0,1316.504483,60919.6377
4203,1,MN,Minneapolis, ,B18,B,9105,0,1,0,0,0,1,1,494.7,494.7,494.7,0,11070.35986,3109439.945
4204,0,MN,Minneapolis, ,B19,B,9111,0,0,0,0,0,0,0,0,0,0,0,10737.0592,3659777.758
4205,0,MN,Minneapolis, ,B2,B,9127,0,0,0,0,0,0,0,0,0,0,0,10637.03118,2622200.271
4206,0,MN,Minneapolis, ,B20,B,9161,0,0,0,0,0,0,0,0,0,0,0,9688.204936,1047687.917
4207,0,MN,Minneapolis, ,B21,B,9108,0,0,0,0,0,0,0,0,0,0,0,4880.751908,609678.6741
4208,0,MN,Minneapolis, ,B22,B,9134,0,0,0,0,0,0,0,0,0,0,0,1844.106624,180936.2983
4209,0,MN,Minneapolis, ,B3,B,9119,0,0,0,0,0,0,0,0,0,0,0,16340.09371,3840616.825
4210,0,MN,Minneapolis, ,B4,B,9122,0,0,0,0,0,0,0,0,0,0,0,4450.417737,533315.2511
4211,0,MN,Minneapolis, ,B5,B,9159,0,0,0,0,0,0,0,0,0,0,0,1052.106568,65485.6798
4212,0,MN,Minneapolis, ,B6,B,9139,0,0,0,0,0,0,0,0,0,0,0,3512.653957,213124.9627
4213,0,MN,Minneapolis, ,B7,B,9141,0,0,0,0,0,0,0,0,0,0,0,3535.080034,336485.9533
4214,0,MN,Minneapolis, ,B8,B,9144,0,0,0,0,0,0,0,0,0,0,0,2048.83513,201159.909
4215,0,MN,Minneapolis, ,B9,B,9157,0,0,0,0,0,0,0,0,0,0,0,12525.16566,1306951.854
4216,0,MN,Minneapolis, ,C1,C,9117,0,0,0,0,0,0,0,0,0,0,0,2012.218665,109079.9371
4217,0,MN,Minneapolis, ,C10,C,9129,0,0,0,0,0,0,0,0,0,0,0,12353.24363,2383839.226
4218,0,MN,Minneapolis, ,C11,C,9164,0,0,0,0,0,0,0,0,0,0,0,7732.905052,1759951.992
4219,0,MN,Minneapolis, ,C12,C,9132,0,0,0,0,0,0,0,0,0,0,0,12959.5656,3559510.293
4220,0,MN,Minneapolis, ,C13,C,9133,0,0,0,0,0,0,0,0,0,0,0,5384.74792,371092.166
4221,0,MN,Minneapolis, ,C14,C,9109,0,0,0,0,0,0,0,0,0,0,0,2052.978401,97351.10518
4222,0,MN,Minneapolis, ,C15,C,9107,0,0,0,0,0,0,0,0,0,0,0,25954.58204,2739324.07
4223,0,MN,Minneapolis, ,C16,C,9112,0,0,0,0,0,0,0,0,0,0,0,15503.26989,3547413.962
4224,1,MN,Minneapolis, ,C17,C,9104,0,1,0,0,0,1,1,494.7,494.7,494.7,0,5539.941345,1606013.512
4225,0,MN,Minneapolis, ,C18,C,9099,0,0,0,0,0,0,0,0,0,0,0,2047.404906,151618.4934
4226,0,MN,Minneapolis, ,C18a,C,9151,0,0,0,0,0,0,0,0,0,0,0,1095.692916,42737.588
4227,0,MN,Minneapolis, ,C19,C,9153,0,0,0,0,0,0,0,0,0,0,0,629.305306,23488.27879
4228,0,MN,Minneapolis, ,C2,C,9120,0,0,0,0,0,0,0,0,0,0,0,1790.824208,128065.5805
4229,1,MN,Minneapolis, ,C3,C,9158,0,0,0,0,0,1,1,238.8,238.8,238.8,0,19697.37572,7033359.681
4230,0,MN,Minneapolis, ,C4,C,9140,0,0,0,0,0,0,0,0,0,0,0,7085.796248,1408906.782
4231,0,MN,Minneapolis, ,C5,C,9142,0,0,0,0,0,0,0,0,0,0,0,5212.711581,292359.5984
4232,0,MN,Minneapolis, ,C6,C,9154,0,0,0,0,0,0,0,0,0,0,0,15213.68632,2975175.406
4233,0,MN,Minneapolis, ,C7,C,9147,0,0,0,0,0,0,0,0,0,0,0,5140.081328,413052.6327
4234,0,MN,Minneapolis, ,C8,C,9113,0,0,0,0,0,0,0,0,0,0,0,12196.24236,681548.6904
4235,0,MN,Minneapolis, ,C9,C,9131,0,0,0,0,0,0,0,0,0,0,0,1777.667721,78960.39166
4236,1,MN,Minneapolis, ,D1,D,9116,0,0,0,0,0,1,1,238.8,238.8,238.8,0,8745.863253,3003730.926
4237,0,MN,Minneapolis, ,D10,D,9162,0,0,0,0,0,0,0,0,0,0,0,7152.913523,655824.0057
4238,1,MN,Minneapolis, ,D11,D,9163,0,0,0,0,0,1,1,238.8,238.8,238.8,0,14468.73093,2299720.05
4239,0,MN,Minneapolis, ,D12,D,9165,0,0,0,0,0,0,0,0,0,0,0,11796.78603,1444143.638
4240,0,MN,Minneapolis, ,D13,D,9126,0,0,0,0,0,0,0,0,0,0,0,3075.344791,299638.3758
4241,0,MN,Minneapolis, ,D14,D,9130,0,0,0,0,0,0,0,0,0,0,0,3964.113925,228757.2708
4242,0,MN,Minneapolis, ,D2,D,9124,0,0,0,0,0,0,0,0,0,0,0,11914.61083,1349262.71
4243,0,MN,Minneapolis, ,D3,D,9123,0,0,0,0,0,0,0,0,0,0,0,6835.880607,1566772.433
4244,0,MN,Minneapolis, ,D4,D,9137,0,0,0,0,0,0,0,0,0,0,0,4143.384974,487785.9128
4245,0,MN,Minneapolis, ,D5,D,9136,0,0,0,0,0,0,0,0,0,0,0,10318.02576,2846455.814
4246,0,MN,Minneapolis, ,D6,D,9114,0,0,0,0,0,0,0,0,0,0,0,10255.82847,769855.4239
4247,0,MN,Minneapolis, ,D7,D,9115,0,0,0,0,0,0,0,0,0,0,0,1933.511435,228286.0369
